               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.030222,            0.020314,           0.0040717,              0.9859,             0.91469,             0.96247,             0.52803,            0.029688,              0.1403,           0.0037013,           0.0056653,           0.0056653,           0.0056653
                 160,            0.032927,            0.019659,           0.0049734,             0.95686,             0.88458,             0.94176,             0.46103,            0.034219,             0.17461,           0.0049689,           0.0056236,           0.0056236,           0.0056236
                 161,             0.02937,             0.02148,           0.0049913,             0.96241,             0.83399,             0.94407,             0.49283,            0.036553,             0.17313,           0.0054335,           0.0055819,           0.0055819,           0.0055819
                 162,               0.029,            0.018565,           0.0046929,             0.98595,             0.83079,             0.94931,             0.47559,            0.038282,             0.16736,           0.0057058,           0.0055403,           0.0055403,           0.0055403
                 163,            0.030856,            0.018761,           0.0046486,             0.97427,             0.85743,             0.92952,             0.47518,            0.043962,             0.18011,            0.006411,           0.0054987,           0.0054987,           0.0054987
                 164,            0.029054,            0.019906,           0.0040812,             0.91873,             0.85085,             0.92733,             0.44711,            0.039456,              0.1896,           0.0059761,           0.0054571,           0.0054571,           0.0054571
                 165,            0.028749,            0.020415,           0.0039592,             0.93826,             0.77367,             0.87186,             0.47626,            0.038194,             0.20023,           0.0060605,           0.0054157,           0.0054157,           0.0054157
                 166,            0.029128,            0.018278,           0.0040207,             0.98311,             0.79706,             0.94188,             0.53338,            0.030964,             0.18681,           0.0046754,           0.0053743,           0.0053743,           0.0053743
                 167,            0.029627,            0.018597,           0.0038453,              0.9684,             0.86479,             0.96022,             0.49646,            0.027788,             0.15292,           0.0039583,           0.0053329,           0.0053329,           0.0053329
                 168,            0.028246,            0.018484,           0.0038086,              0.9134,             0.89945,              0.9567,             0.51361,            0.031461,              0.1552,           0.0042523,           0.0052917,           0.0052917,           0.0052917
                 169,            0.029702,             0.01931,           0.0038723,             0.97012,             0.88187,             0.95018,             0.49425,             0.03262,             0.14953,           0.0044465,           0.0052505,           0.0052505,           0.0052505
                 170,            0.027853,            0.020142,           0.0038838,             0.97507,             0.84178,             0.94007,             0.52104,            0.033864,             0.16293,           0.0055566,           0.0052094,           0.0052094,           0.0052094
                 171,            0.027442,            0.021301,           0.0033948,             0.91036,             0.80829,             0.92989,             0.51745,            0.033481,             0.20628,           0.0081693,           0.0051684,           0.0051684,           0.0051684
                 172,            0.028894,            0.019288,           0.0036871,             0.89089,             0.78136,             0.91072,             0.46239,            0.046529,             0.23285,           0.0095941,           0.0051274,           0.0051274,           0.0051274
                 173,            0.027219,             0.01881,           0.0036935,             0.94587,             0.80138,             0.88385,             0.45549,            0.035546,             0.19149,            0.007946,           0.0050866,           0.0050866,           0.0050866
                 174,             0.02723,            0.018416,           0.0035815,                0.97,             0.86632,             0.93811,             0.49901,            0.034051,             0.15588,           0.0044323,           0.0050459,           0.0050459,           0.0050459
                 175,            0.026786,            0.020875,           0.0036878,             0.97539,             0.87643,             0.96306,             0.49027,            0.032184,              0.1425,           0.0033144,           0.0050052,           0.0050052,           0.0050052
                 176,            0.028605,            0.018842,           0.0035554,             0.98036,             0.77277,             0.88815,             0.51257,            0.033347,              0.1462,           0.0037306,           0.0049647,           0.0049647,           0.0049647
                 177,            0.027876,            0.017522,           0.0034973,             0.99929,             0.78652,             0.89216,             0.47861,            0.033567,             0.17531,           0.0055502,           0.0049243,           0.0049243,           0.0049243
                 178,            0.025536,            0.018741,           0.0032576,             0.99108,             0.79149,             0.88198,             0.46463,            0.031993,             0.19252,           0.0058959,            0.004884,            0.004884,            0.004884
                 179,            0.027852,            0.018745,           0.0043356,             0.95717,             0.70872,             0.82736,             0.46603,            0.040691,             0.21205,           0.0073989,           0.0048439,           0.0048439,           0.0048439
                 180,            0.026899,            0.019336,           0.0035681,                   1,             0.72966,             0.91333,             0.46051,            0.035445,             0.22611,           0.0072025,           0.0048038,           0.0048038,           0.0048038
                 181,            0.025946,            0.017493,           0.0035546,             0.99981,             0.62568,             0.83965,             0.39667,            0.041781,             0.22983,           0.0078322,           0.0047639,           0.0047639,           0.0047639
                 182,            0.027662,            0.019627,           0.0033687,             0.93746,              0.7166,             0.81272,             0.38701,            0.043086,             0.24712,           0.0090704,           0.0047242,           0.0047242,           0.0047242
                 183,            0.027986,            0.021888,           0.0035029,             0.98958,             0.81947,             0.93425,             0.48605,            0.033975,             0.16518,           0.0055119,           0.0046845,           0.0046845,           0.0046845
                 184,            0.026853,            0.019052,           0.0038296,              0.9698,             0.97549,              0.9939,             0.53347,            0.028532,            0.089072,           0.0032513,            0.004645,            0.004645,            0.004645
                 185,            0.026614,            0.019665,           0.0038699,             0.93393,             0.88569,             0.97144,             0.51236,            0.032415,             0.14581,           0.0036941,           0.0046057,           0.0046057,           0.0046057
                 186,            0.025988,            0.020778,            0.003716,              0.9606,             0.73753,             0.91809,             0.43775,            0.031266,             0.22091,           0.0051933,           0.0045665,           0.0045665,           0.0045665
                 187,            0.026275,            0.016872,           0.0036129,             0.94857,             0.82834,             0.93645,             0.48485,            0.033977,             0.19334,           0.0048713,           0.0045275,           0.0045275,           0.0045275
                 188,            0.027437,            0.021152,           0.0031519,             0.93756,              0.8273,             0.93389,             0.44841,            0.040727,             0.21716,           0.0059778,           0.0044886,           0.0044886,           0.0044886
                 189,            0.026452,            0.018992,           0.0034376,              0.9446,             0.80597,             0.92409,              0.4835,             0.04005,             0.22595,           0.0065994,           0.0044499,           0.0044499,           0.0044499
                 190,            0.027237,            0.017855,             0.00333,             0.96608,             0.80116,             0.93134,             0.50811,            0.039333,             0.21044,           0.0057346,           0.0044114,           0.0044114,           0.0044114
                 191,            0.025347,            0.017395,           0.0033604,             0.98693,             0.81759,             0.94524,             0.47814,            0.042006,              0.1932,           0.0048712,           0.0043731,           0.0043731,           0.0043731
                 192,            0.024372,            0.017263,           0.0029724,             0.99206,             0.74404,             0.90717,              0.4733,            0.069896,             0.23137,           0.0066487,           0.0043349,           0.0043349,           0.0043349
                 193,            0.027105,            0.017168,           0.0032113,             0.97083,              0.7346,             0.89513,             0.43309,            0.073308,             0.24846,           0.0069151,           0.0042969,           0.0042969,           0.0042969
                 194,            0.025731,            0.016898,           0.0028505,             0.96821,             0.81525,             0.91567,             0.50158,            0.040753,             0.21562,           0.0056978,           0.0042591,           0.0042591,           0.0042591
                 195,            0.026343,            0.018035,           0.0029348,             0.98012,             0.80178,             0.92998,             0.48016,             0.03403,             0.20092,           0.0050855,           0.0042215,           0.0042215,           0.0042215
                 196,            0.024324,            0.017351,           0.0031103,              0.9886,              0.7771,              0.9179,             0.49032,            0.038982,             0.22406,           0.0052934,            0.004184,            0.004184,            0.004184
                 197,             0.02457,            0.015725,           0.0029344,             0.78756,             0.85269,             0.86021,              0.4406,            0.038089,             0.20876,           0.0048731,           0.0041468,           0.0041468,           0.0041468
                 198,             0.02639,            0.018898,           0.0029454,             0.99997,             0.75445,             0.91685,             0.42476,            0.043812,             0.22363,           0.0057843,           0.0041098,           0.0041098,           0.0041098
                 199,            0.026701,            0.016893,            0.003061,             0.94057,             0.82599,             0.92778,             0.50153,            0.038345,              0.2059,           0.0060547,            0.004073,            0.004073,            0.004073
                 200,            0.026983,            0.017357,           0.0029868,             0.91318,             0.84947,             0.92266,             0.41568,            0.048803,             0.21375,           0.0071339,           0.0040364,           0.0040364,           0.0040364
                 201,            0.026765,             0.01912,            0.003441,             0.99733,             0.82509,             0.93831,              0.4722,            0.038519,             0.18032,           0.0056244,               0.004,               0.004,               0.004
                 202,             0.02477,            0.018121,           0.0033249,             0.96121,             0.88974,             0.97166,             0.47827,            0.033761,             0.14004,           0.0031983,           0.0039638,           0.0039638,           0.0039638
                 203,            0.026095,              0.0179,           0.0031109,             0.96267,             0.91675,             0.97831,              0.4964,            0.029971,              0.1348,            0.002848,           0.0039279,           0.0039279,           0.0039279
                 204,            0.025829,             0.01837,           0.0030768,                   1,             0.85607,             0.96192,             0.46569,             0.03211,             0.16796,           0.0035441,           0.0038922,           0.0038922,           0.0038922
                 205,            0.024808,             0.01787,           0.0034056,             0.97914,             0.76949,             0.93532,             0.47486,            0.038174,             0.19085,           0.0041973,           0.0038567,           0.0038567,           0.0038567
                 206,            0.024428,             0.01719,           0.0029517,               0.957,             0.81777,             0.93549,              0.4563,             0.03637,             0.20458,           0.0045098,           0.0038214,           0.0038214,           0.0038214
                 207,            0.024783,            0.016816,           0.0028103,             0.95599,             0.81689,              0.9276,             0.48175,            0.042935,             0.21389,           0.0049231,           0.0037864,           0.0037864,           0.0037864
                 208,            0.025055,            0.018672,            0.003189,             0.91834,             0.86998,             0.95238,             0.50956,              0.0339,             0.17662,           0.0039924,           0.0037517,           0.0037517,           0.0037517
                 209,            0.023256,            0.017594,           0.0031041,             0.98803,             0.89609,             0.96379,             0.52669,            0.029347,             0.14113,           0.0031054,           0.0037171,           0.0037171,           0.0037171
                 210,             0.02275,             0.01938,           0.0026635,             0.98349,             0.88405,             0.96245,             0.49205,              0.0308,             0.15105,           0.0031677,           0.0036829,           0.0036829,           0.0036829
                 211,            0.024251,             0.02085,           0.0030583,             0.98498,             0.87467,             0.96397,             0.50485,            0.028211,             0.15179,           0.0031124,           0.0036489,           0.0036489,           0.0036489
                 212,            0.025787,            0.016478,           0.0027615,             0.98826,              0.8616,             0.97968,              0.5174,            0.028068,             0.13772,           0.0029469,           0.0036151,           0.0036151,           0.0036151
                 213,            0.024886,            0.017228,           0.0029244,             0.93825,             0.84566,             0.95882,             0.50531,            0.033574,             0.17532,           0.0035309,           0.0035816,           0.0035816,           0.0035816
                 214,            0.023723,            0.017451,           0.0030178,             0.93654,             0.86527,             0.96144,               0.532,            0.033596,             0.17463,           0.0033729,           0.0035484,           0.0035484,           0.0035484
                 215,            0.023592,            0.018802,           0.0025343,             0.95525,             0.82454,             0.94032,             0.46476,            0.032548,             0.20079,           0.0039836,           0.0035154,           0.0035154,           0.0035154
                 216,            0.023904,            0.018102,           0.0028554,             0.96503,             0.84852,             0.95088,             0.48228,            0.034657,             0.17331,            0.004002,           0.0034827,           0.0034827,           0.0034827
                 217,             0.02312,            0.016352,           0.0027414,             0.96319,             0.86847,             0.95655,             0.49171,            0.044234,              0.1627,           0.0041957,           0.0034503,           0.0034503,           0.0034503
                 218,            0.023393,             0.01669,           0.0027215,             0.98988,             0.81732,             0.93789,             0.49314,            0.056895,             0.16943,           0.0044196,           0.0034182,           0.0034182,           0.0034182
                 219,            0.024702,            0.019303,           0.0028201,             0.95643,             0.91797,             0.95238,             0.51671,            0.038146,               0.152,            0.003713,           0.0033863,           0.0033863,           0.0033863
                 220,            0.023039,            0.017678,           0.0026884,             0.97159,             0.90648,             0.95224,             0.50391,            0.038236,             0.15449,            0.003688,           0.0033548,           0.0033548,           0.0033548
                 221,            0.023505,            0.017876,           0.0025062,             0.99074,             0.88621,             0.94716,             0.48747,            0.041546,             0.16823,           0.0044833,           0.0033235,           0.0033235,           0.0033235
                 222,            0.022831,            0.016779,           0.0024449,             0.94066,             0.79489,             0.92049,             0.47372,            0.050832,             0.22506,           0.0072536,           0.0032925,           0.0032925,           0.0032925
                 223,            0.022613,            0.018655,            0.002939,             0.90325,              0.7729,             0.89547,             0.42468,             0.05584,             0.26767,           0.0089664,           0.0032618,           0.0032618,           0.0032618
                 224,            0.024567,             0.02023,           0.0027498,             0.90448,             0.79974,             0.90627,             0.46471,            0.055078,             0.24631,           0.0077631,           0.0032314,           0.0032314,           0.0032314
                 225,            0.023014,            0.016894,           0.0026139,             0.99032,             0.87978,             0.94253,             0.47769,            0.039811,             0.16669,           0.0043574,           0.0032013,           0.0032013,           0.0032013
                 226,            0.024224,            0.015997,           0.0027608,             0.97751,             0.88996,             0.94549,             0.48007,            0.036558,              0.1551,           0.0033373,           0.0031716,           0.0031716,           0.0031716
                 227,            0.023293,            0.017364,           0.0025426,             0.98882,             0.88639,             0.94847,             0.48388,             0.03459,             0.15683,           0.0034803,           0.0031421,           0.0031421,           0.0031421
                 228,             0.02259,            0.019421,           0.0026968,             0.97852,             0.87306,             0.94386,             0.47566,            0.033609,             0.16475,           0.0042505,            0.003113,            0.003113,            0.003113
                 229,            0.022042,            0.017296,           0.0025398,             0.98943,             0.88556,             0.94115,             0.44414,            0.040787,             0.16837,             0.00501,           0.0030841,           0.0030841,           0.0030841
                 230,            0.022675,             0.01592,           0.0024804,             0.98597,             0.88363,             0.94249,               0.484,            0.046069,             0.17135,           0.0057879,           0.0030556,           0.0030556,           0.0030556
                 231,             0.02414,            0.018229,           0.0024475,             0.89447,             0.77439,             0.88012,             0.48673,            0.045975,             0.18649,           0.0063576,           0.0030274,           0.0030274,           0.0030274
                 232,            0.022103,            0.018454,           0.0027903,             0.95964,             0.82234,             0.91961,             0.47394,            0.039677,             0.20497,           0.0063839,           0.0029996,           0.0029996,           0.0029996
                 233,            0.022034,             0.01673,           0.0023254,             0.91547,             0.86139,             0.92759,             0.49673,            0.038653,             0.20034,            0.005998,            0.002972,            0.002972,            0.002972
                 234,            0.023906,            0.016864,           0.0025393,             0.91288,             0.85624,             0.92396,             0.48828,            0.039164,              0.2117,           0.0058102,           0.0029448,           0.0029448,           0.0029448
                 235,            0.021685,            0.016611,           0.0024963,             0.92852,             0.86334,             0.93151,             0.50184,            0.034288,             0.19928,           0.0050132,           0.0029179,           0.0029179,           0.0029179
